sciname,id,observed_on_string,date,time_observed_at,time_zone,user_id,recorder,created_at,updated_at,quality_grade,license,url,image_url,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,public_positional_accuracy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,genus,species,subspecies,common_name,taxon_id,order,family
Abisara saturata,13763884,2018/06/24 12:00 AM +0730,6/24/2018,2018-06-23 22:00:00 +0530,Singapore,51342,big-simonchan,2018-06-25 10:48:55 +0530,2018-06-25 17:49:52 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/13763884,https://inaturalist-open-data.s3.amazonaws.com/photos/20291980/medium.jpeg?1529903509,NA,1,0,FALSE,NA,"Capella Singapore, Singapore",1.249327464,103.8246538,31,31,FALSE,NA,NA,Malayan Plum Judy,Abisara saturata kausambioides,Abisara,saturata,kausambioides,Malayan Plum Judy,470138,Lepidoptera,Riodinidae
Abisara saturata,9654602,2018/01/28 12:00 AM +0730,1/28/2018,2018-01-27 22:00:00 +0530,Singapore,51342,big-simonchan,2018-01-29 13:39:58 +0530,2018-02-14 13:52:47 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9654602,https://inaturalist-open-data.s3.amazonaws.com/photos/13189583/medium.jpeg?1517213047,NA,1,0,FALSE,NA,mt serapong,1.250045,103.834276,530,530,FALSE,NA,NA,Malayan Plum Judy,Abisara saturata kausambioides,Abisara,saturata,kausambioides,Malayan Plum Judy,470138,Lepidoptera,Riodinidae
Abisara saturata,54240821,2020-07-25 10:52:38 AM GMT+08:00,7/25/2020,2020-07-25 08:22:38 +0530,Australia/Perth,1873264,lcwoo,2020-07-25 12:18:04 +0530,2020-07-26 16:14:42 +0530,research,NA,https://www.inaturalist.org/observations/54240821,https://static.inaturalist.org/photos/86299231/medium.jpeg?1595659692,NA,1,0,FALSE,2,Sentosa,1.249404017,103.8303209,4208,4208,FALSE,gps,gps,Malayan Plum Judy,Abisara saturata,Abisara,saturata,NA,Malayan Plum Judy,470137,Lepidoptera,Riodinidae
Abisara saturata,10565155,2018/04/01 10:27 AM +08,4/1/2018,2018-04-01 07:57:00 +0530,Singapore,51342,big-simonchan,2018-04-02 11:45:27 +0530,2018-04-03 17:34:35 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10565155,https://inaturalist-open-data.s3.amazonaws.com/photos/14719822/medium.jpg?1522649671,NA,1,0,FALSE,NA,"Mount Serapong, Singapore",1.2508333,103.8338889,2169,2169,FALSE,NA,NA,Malayan Plum Judy,Abisara saturata kausambioides,Abisara,saturata,kausambioides,Malayan Plum Judy,470138,Lepidoptera,Riodinidae
Abisara saturata,56492782,2020-08-15 9:30:08 AM GMT+08:00,8/15/2020,2020-08-15 07:00:08 +0530,Australia/Perth,1873264,lcwoo,2020-08-15 14:19:36 +0530,2020-08-18 07:40:56 +0530,research,NA,https://www.inaturalist.org/observations/56492782,https://static.inaturalist.org/photos/90033793/medium.jpeg?1597481382,NA,1,0,FALSE,2,Sentosa,1.249404017,103.8303209,4208,4208,FALSE,gps,gps,Malayan Plum Judy,Abisara saturata kausambioides,Abisara,saturata,kausambioides,Malayan Plum Judy,470138,Lepidoptera,Riodinidae
Abisara saturata,10146400,2018/03/08 9:24 AM +0800,3/8/2018,2018-03-08 06:54:00 +0530,Australia/Perth,51342,big-simonchan,2018-03-09 07:18:46 +0530,2018-03-24 07:10:20 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10146400,https://inaturalist-open-data.s3.amazonaws.com/photos/13998411/medium.jpg?1520558926,NA,1,0,FALSE,NA,"Palawan Beach, Singapore",1.2482777,103.8225374,351,351,FALSE,NA,NA,Malayan Plum Judy,Abisara saturata kausambioides,Abisara,saturata,kausambioides,Malayan Plum Judy,470138,Lepidoptera,Riodinidae
Abisara saturata,9133894,12/2/2017,12/2/2017,NA,Singapore,51342,big-simonchan,2017-12-12 22:21:58 +0530,2017-12-13 12:44:27 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9133894,https://inaturalist-open-data.s3.amazonaws.com/photos/12345185/medium.jpeg?1513097461,NA,1,0,FALSE,NA,"Mount Serapong, Singapore",1.2508333,103.8338889,2169,2169,FALSE,NA,NA,Malayan Plum Judy,Abisara saturata kausambioides,Abisara,saturata,kausambioides,Malayan Plum Judy,470138,Lepidoptera,Riodinidae
Abisara saturata,10992328,4/14/2018,4/14/2018,NA,Singapore,51342,big-simonchan,2018-04-16 07:07:25 +0530,2018-04-16 17:58:19 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10992328,https://inaturalist-open-data.s3.amazonaws.com/photos/15485203/medium.jpg?1523842617,NA,1,0,FALSE,NA,coastal walk sentosa,1.255324,103.812593,1048397,1048397,FALSE,NA,NA,Malayan Plum Judy,Abisara saturata kausambioides,Abisara,saturata,kausambioides,Malayan Plum Judy,470138,Lepidoptera,Riodinidae
Abisara saturata,10565154,2018/04/01 10:27 AM +08,4/1/2018,2018-04-01 07:57:00 +0530,Singapore,51342,big-simonchan,2018-04-02 11:45:27 +0530,2018-04-03 17:37:24 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10565154,https://inaturalist-open-data.s3.amazonaws.com/photos/14719812/medium.jpg?1522649626,NA,1,0,FALSE,NA,"Mount Serapong, Singapore",1.2508333,103.8338889,2169,2169,FALSE,NA,NA,Malayan Plum Judy,Abisara saturata kausambioides,Abisara,saturata,kausambioides,Malayan Plum Judy,470138,Lepidoptera,Riodinidae
Abisara saturata,8598223,2017/10/29 4:14 PM +08,10/29/2017,2017-10-29 13:44:00 +0530,Singapore,51342,big-simonchan,2017-10-29 13:45:50 +0530,2017-10-29 14:18:48 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/8598223,https://inaturalist-open-data.s3.amazonaws.com/photos/11495123/medium.jpg?1509264899,Mt serapong,1,0,FALSE,NA,"Mount Serapong, Singapore",1.2508333,103.8338889,2169,2169,FALSE,NA,NA,Malayan Plum Judy,Abisara saturata kausambioides,Abisara,saturata,kausambioides,Malayan Plum Judy,470138,Lepidoptera,Riodinidae
Abisara saturata,10146408,2018/03/08 10:56 AM +08,3/8/2018,2018-03-08 08:26:00 +0530,Singapore,51342,big-simonchan,2018-03-09 07:18:50 +0530,2018-03-24 07:09:31 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10146408,https://inaturalist-open-data.s3.amazonaws.com/photos/13998480/medium.jpg?1520559073,NA,1,0,FALSE,NA,tanjung beach Singapore,1.2441253,103.8273683,212,212,FALSE,NA,NA,Malayan Plum Judy,Abisara saturata kausambioides,Abisara,saturata,kausambioides,Malayan Plum Judy,470138,Lepidoptera,Riodinidae
Abisara saturata,13320178,2018/06/09 12:00 AM +0730,6/9/2018,2018-06-08 22:00:00 +0530,Singapore,51342,big-simonchan,2018-06-11 07:05:59 +0530,2018-06-11 11:00:20 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/13320178,https://inaturalist-open-data.s3.amazonaws.com/photos/19511736/medium.jpeg?1528680656,NA,1,0,FALSE,NA,mt imbiah,1.255144,103.816696,530,530,FALSE,NA,NA,Malayan Plum Judy,Abisara saturata kausambioides,Abisara,saturata,kausambioides,Malayan Plum Judy,470138,Lepidoptera,Riodinidae
Abisara saturata,10239622,2018/03/14 12:05 PM +08,3/14/2018,2018-03-14 09:35:00 +0530,Singapore,51342,big-simonchan,2018-03-15 07:24:08 +0530,2018-03-15 11:39:36 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10239622,https://inaturalist-open-data.s3.amazonaws.com/photos/14158831/medium.jpg?1521078723,NA,1,0,FALSE,NA,"Mount Serapong, Singapore",1.2508333,103.8338889,2169,2169,FALSE,NA,NA,Malayan Plum Judy,Abisara saturata kausambioides,Abisara,saturata,kausambioides,Malayan Plum Judy,470138,Lepidoptera,Riodinidae
Abisara saturata,25383704,2019/05/19 3:33 PM HKT,5/19/2019,2019-05-19 13:03:00 +0530,Hong Kong,75647,alanowyong,2019-05-19 20:36:13 +0530,2019-05-31 20:02:56 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/25383704,https://inaturalist-open-data.s3.amazonaws.com/photos/39306900/medium.jpeg?1558278268,Spotted Judy,1,0,FALSE,NA,"Southern Islands, Singapore",1.259163578,103.8086128,31,31,FALSE,NA,NA,Malayan Plum Judy,Abisara saturata kausambioides,Abisara,saturata,kausambioides,Malayan Plum Judy,470138,Lepidoptera,Riodinidae
Abisara saturata,13757589,2018/06/24 9:17 AM +0800,6/24/2018,2018-06-24 06:47:00 +0530,Australia/Perth,51342,big-simonchan,2018-06-25 06:59:23 +0530,2018-06-25 17:52:06 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/13757589,https://inaturalist-open-data.s3.amazonaws.com/photos/20280486/medium.jpg?1529889691,NA,1,0,FALSE,NA,"Tanjong Beach, Singapore",1.2441253,103.8273683,212,212,FALSE,NA,NA,Malayan Plum Judy,Abisara saturata kausambioides,Abisara,saturata,kausambioides,Malayan Plum Judy,470138,Lepidoptera,Riodinidae
Abisara saturata,60200875,2020/09/19 1:35 PM +08,9/19/2020,2020-09-19 11:05:00 +0530,Australia/Perth,3282226,kenny_well,2020-09-20 21:36:02 +0530,2020-09-22 07:35:20 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/60200875,https://inaturalist-open-data.s3.amazonaws.com/photos/96240223/medium.jpg?1600617851,NA,1,0,FALSE,NA,"Fort Siloso, Sentosa, Singapore",1.259004647,103.8098663,8,8,FALSE,NA,NA,Malayan Plum Judy,Abisara saturata,Abisara,saturata,NA,Malayan Plum Judy,470137,Lepidoptera,Riodinidae
Achaea serva,54373286,2020/07/26 6:15 AM +0800,7/26/2020,2020-07-26 03:45:00 +0530,Singapore,45181,budak,2020-07-26 15:14:45 +0530,2020-11-02 17:27:01 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/54373286,https://inaturalist-open-data.s3.amazonaws.com/photos/86517179/medium.jpg?1595756641,NA,1,0,FALSE,NA,"Southern Islands, Singapore",1.247392913,103.8405433,1068,1068,FALSE,NA,NA,Achaea serva,Achaea serva,Achaea,serva,NA,NA,244053,Lepidoptera,Erebidae
Acraea terpsicore,66294236,2020-12-01 8:27:08 am GMT+08:00,12/1/2020,2020-12-01 05:57:08 +0530,Singapore,337286,hadoe,2020-12-08 21:12:15 +0530,2021-01-23 18:21:14 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/66294236,https://inaturalist-open-data.s3.amazonaws.com/photos/106838909/medium.jpeg?1607442144,NA,3,0,FALSE,2,"2 Bukit Manis Rd, Singapore 099891",1.245712161,103.8278453,33,33,FALSE,gps,gps,Tawny Coster,Acraea terpsicore,Acraea,terpsicore,NA,Tawny Coster,180386,Lepidoptera,Nymphalidae
Acraea terpsicore,8791171,2017/11/11 12:00 AM +0730,11/11/2017,2017-11-10 22:00:00 +0530,Singapore,51342,big-simonchan,2017-11-13 11:37:10 +0530,2021-01-29 15:12:10 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/8791171,https://inaturalist-open-data.s3.amazonaws.com/photos/11801360/medium.jpeg?1510553017,NA,4,0,FALSE,NA,"Sentosa, Singapore",1.2494041,103.8303209,2343,2343,FALSE,NA,NA,Tawny Coster,Acraea terpsicore,Acraea,terpsicore,NA,Tawny Coster,180386,Lepidoptera,Nymphalidae
Acraea terpsicore,19572876,Tue Oct 09 2018 12:02:38 GMT+0800 (GMT+8),10/9/2018,2018-10-09 09:32:38 +0530,Australia/Perth,1389659,brucelee51,2019-01-11 23:18:31 +0530,2021-01-29 15:08:50 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/19572876,https://inaturalist-open-data.s3.amazonaws.com/photos/30129285/medium.jpg?1547228915,NA,4,0,FALSE,3,"Beach View, <U+65B0><U+52A0><U+5761>, <U+65B0><U+52A0><U+5761>, SG",1.250955,103.817755,6,6,FALSE,NA,NA,Tawny Coster,Acraea terpsicore,Acraea,terpsicore,NA,Tawny Coster,180386,Lepidoptera,Nymphalidae
Acraea terpsicore,9834217,2018/02/11 12:00 AM +0730,2/11/2018,2018-02-10 22:00:00 +0530,Singapore,51342,big-simonchan,2018-02-12 14:00:44 +0530,2021-01-29 15:21:19 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9834217,https://inaturalist-open-data.s3.amazonaws.com/photos/13467098/medium.jpeg?1518422797,NA,4,0,FALSE,NA,"Sentosa Cove, Singapore",1.2448186,103.8410583,1066,1066,FALSE,NA,NA,Tawny Coster,Acraea terpsicore,Acraea,terpsicore,NA,Tawny Coster,180386,Lepidoptera,Nymphalidae
Acraea terpsicore,10721265,2018/04/08 12:00 AM +0730,4/8/2018,2018-04-07 22:00:00 +0530,Singapore,51342,big-simonchan,2018-04-09 08:51:38 +0530,2021-01-29 15:21:00 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10721265,https://inaturalist-open-data.s3.amazonaws.com/photos/14979501/medium.jpeg?1523244083,NA,4,0,FALSE,NA,palawan beach singapore,1.248278,103.822537,453,453,FALSE,NA,NA,Tawny Coster,Acraea terpsicore,Acraea,terpsicore,NA,Tawny Coster,180386,Lepidoptera,Nymphalidae
Acraea terpsicore,9133861,12/3/2017,12/3/2017,NA,Singapore,51342,big-simonchan,2017-12-12 22:17:49 +0530,2021-01-29 15:21:41 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9133861,https://inaturalist-open-data.s3.amazonaws.com/photos/12345119/medium.jpeg?1513097213,NA,4,0,FALSE,NA,"Sentosa Cove, Singapore",1.2448186,103.8410583,1066,1066,FALSE,NA,NA,Tawny Coster,Acraea terpsicore,Acraea,terpsicore,NA,Tawny Coster,180386,Lepidoptera,Nymphalidae
Agrionoptera insignis,10097193,2018/03/03 12:00 AM +0730,3/3/2018,2018-03-02 22:00:00 +0530,Singapore,51342,big-simonchan,2018-03-05 12:32:12 +0530,2020-07-19 09:07:02 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10097193,https://inaturalist-open-data.s3.amazonaws.com/photos/13913048/medium.jpeg?1520233193,NA,2,0,FALSE,NA,mt imbiah,1.255709,103.814535,530,530,FALSE,NA,NA,Grenadier,Agrionoptera insignis,Agrionoptera,insignis,NA,Grenadier,149172,Odonata,Libellulidae
Agrionoptera insignis,38600951,2020-02-13 1:22:16 PM GMT+08:00,2/13/2020,2020-02-13 10:52:16 +0530,Australia/Perth,2534223,gracelsy,2020-02-13 17:00:10 +0530,2020-07-19 09:01:08 +0530,research,NA,https://www.inaturalist.org/observations/38600951,https://static.inaturalist.org/photos/61370602/medium.jpeg?1581593414,Male,3,0,FALSE,2,"Southern Islands, Singapore",1.251558659,103.824746,5806,5806,FALSE,gps,gps,Grenadier,Agrionoptera insignis,Agrionoptera,insignis,NA,Grenadier,149172,Odonata,Libellulidae
Agrionoptera insignis,12184987,2018/05/05 10:59 AM +08,5/5/2018,2018-05-05 08:29:00 +0530,Singapore,51342,big-simonchan,2018-05-06 09:09:52 +0530,2020-07-27 20:26:41 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/12184987,https://inaturalist-open-data.s3.amazonaws.com/photos/17497410/medium.jpg?1525577822,NA,2,0,FALSE,NA,"Imbiah Trail, Singapore",1.257032,103.813778,273,273,FALSE,NA,NA,Grenadier,Agrionoptera insignis,Agrionoptera,insignis,NA,Grenadier,149172,Odonata,Libellulidae
Agrionoptera insignis,9144025,12/2/2017,12/2/2017,NA,Singapore,51342,big-simonchan,2017-12-13 20:12:08 +0530,2020-07-19 09:07:09 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9144025,https://inaturalist-open-data.s3.amazonaws.com/photos/12361469/medium.jpeg?1513176072,NA,2,0,FALSE,NA,"Mount Embiah, Singapore",1.2569444,103.8147222,2169,2169,FALSE,NA,NA,Grenadier,Agrionoptera insignis,Agrionoptera,insignis,NA,Grenadier,149172,Odonata,Libellulidae
Agrionoptera insignis,10146409,2018/03/08 10:50 AM +08,3/8/2018,2018-03-08 08:20:00 +0530,Singapore,51342,big-simonchan,2018-03-09 07:18:51 +0530,2020-07-27 20:27:10 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10146409,https://inaturalist-open-data.s3.amazonaws.com/photos/13998484/medium.jpg?1520559084,NA,2,0,FALSE,NA,tanjung beach Singapore,1.2441253,103.8273683,212,212,FALSE,NA,NA,Grenadier,Agrionoptera insignis,Agrionoptera,insignis,NA,Grenadier,149172,Odonata,Libellulidae
Agrionoptera insignis,10097194,2018/03/03 12:00 AM +0730,3/3/2018,2018-03-02 22:00:00 +0530,Singapore,51342,big-simonchan,2018-03-05 12:32:12 +0530,2020-07-27 20:27:21 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10097194,https://inaturalist-open-data.s3.amazonaws.com/photos/13913046/medium.jpeg?1520233175,NA,2,0,FALSE,NA,mt imbiah,1.255194,103.815222,530,530,FALSE,NA,NA,Grenadier,Agrionoptera insignis,Agrionoptera,insignis,NA,Grenadier,149172,Odonata,Libellulidae
Agrionoptera insignis,10995344,2018/04/14 12:00 AM +0730,4/14/2018,2018-04-13 22:00:00 +0530,Singapore,51342,big-simonchan,2018-04-16 08:23:05 +0530,2020-07-27 20:26:53 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10995344,https://inaturalist-open-data.s3.amazonaws.com/photos/15490542/medium.jpeg?1523846949,NA,2,0,FALSE,NA,"Mount Imbiah, Singapore",1.2569444,103.8147222,2169,2169,FALSE,NA,NA,Grenadier,Agrionoptera insignis,Agrionoptera,insignis,NA,Grenadier,149172,Odonata,Libellulidae
Agrionoptera insignis,10097195,2018/03/03 12:00 AM +0730,3/3/2018,2018-03-02 22:00:00 +0530,Singapore,51342,big-simonchan,2018-03-05 12:32:12 +0530,2020-07-27 20:27:15 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10097195,https://inaturalist-open-data.s3.amazonaws.com/photos/13913051/medium.jpeg?1520233205,NA,2,0,FALSE,NA,mt imbiah,1.256567,103.814707,530,530,FALSE,NA,NA,Grenadier,Agrionoptera insignis,Agrionoptera,insignis,NA,Grenadier,149172,Odonata,Libellulidae
Agrionoptera insignis,13320179,2018/06/09 12:00 AM +0730,6/9/2018,2018-06-08 22:00:00 +0530,Singapore,51342,big-simonchan,2018-06-11 07:05:59 +0530,2020-07-27 20:26:23 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/13320179,https://inaturalist-open-data.s3.amazonaws.com/photos/19511695/medium.jpeg?1528680621,NA,2,0,FALSE,NA,mt imbiah,1.256517,103.81498,530,530,FALSE,NA,NA,Grenadier,Agrionoptera insignis,Agrionoptera,insignis,NA,Grenadier,149172,Odonata,Libellulidae
Agrionoptera insignis,9143736,12/3/2017,12/3/2017,NA,Singapore,51342,big-simonchan,2017-12-13 19:15:39 +0530,2020-07-27 20:29:38 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9143736,https://inaturalist-open-data.s3.amazonaws.com/photos/12361002/medium.jpeg?1513172685,NA,1,0,FALSE,NA,"Mount Serapong, Singapore",1.2508333,103.8338889,2169,2169,FALSE,NA,NA,Grenadier,Agrionoptera insignis,Agrionoptera,insignis,NA,Grenadier,149172,Odonata,Libellulidae
Agrionoptera insignis,9748773,2018/02/03 12:00 AM +0730,2/3/2018,2018-02-02 22:00:00 +0530,Singapore,51342,big-simonchan,2018-02-06 09:44:23 +0530,2020-07-19 09:07:08 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9748773,https://inaturalist-open-data.s3.amazonaws.com/photos/13345365/medium.jpeg?1517890008,NA,2,0,FALSE,NA,mt imbiah,1.25691,103.814363,530,530,FALSE,NA,NA,Grenadier,Agrionoptera insignis,Agrionoptera,insignis,NA,Grenadier,149172,Odonata,Libellulidae
Agrionoptera insignis,9143992,12/3/2017,12/3/2017,NA,Singapore,51342,big-simonchan,2017-12-13 20:04:31 +0530,2020-07-19 09:07:11 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9143992,https://inaturalist-open-data.s3.amazonaws.com/photos/12361421/medium.jpeg?1513175590,NA,2,0,FALSE,NA,"Mount Serapong, Singapore",1.2508333,103.8338889,2169,2169,FALSE,NA,NA,Grenadier,Agrionoptera insignis,Agrionoptera,insignis,NA,Grenadier,149172,Odonata,Libellulidae
Agrionoptera insignis,9748775,2018/02/03 12:00 AM +0730,2/3/2018,2018-02-02 22:00:00 +0530,Singapore,51342,big-simonchan,2018-02-06 09:44:23 +0530,2020-07-27 20:27:24 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9748775,https://inaturalist-open-data.s3.amazonaws.com/photos/13345390/medium.jpeg?1517890072,NA,2,0,FALSE,NA,mt imbiah,1.255022,103.81505,530,530,FALSE,NA,NA,Grenadier,Agrionoptera insignis,Agrionoptera,insignis,NA,Grenadier,149172,Odonata,Libellulidae
Agrionoptera insignis,13320197,2018/06/09 12:00 AM +0730,6/9/2018,2018-06-08 22:00:00 +0530,Singapore,51342,big-simonchan,2018-06-11 07:06:05 +0530,2020-07-27 20:26:19 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/13320197,https://inaturalist-open-data.s3.amazonaws.com/photos/19512070/medium.jpeg?1528680953,NA,2,0,FALSE,NA,mt imbiah singapore,1.255316,103.815151,530,530,FALSE,NA,NA,Grenadier,Agrionoptera insignis,Agrionoptera,insignis,NA,Grenadier,149172,Odonata,Libellulidae
Amata huebneri,9133689,12/3/2017,12/3/2017,NA,Singapore,51342,big-simonchan,2017-12-12 21:52:41 +0530,2020-07-04 16:05:02 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9133689,https://inaturalist-open-data.s3.amazonaws.com/photos/12344784/medium.jpeg?1513095708,Sentosa,2,0,FALSE,NA,"Mount Serapong, Singapore",1.2508333,103.8338889,2169,2169,FALSE,NA,NA,Hübner's Wasp Moth,Amata huebneri,Amata,huebneri,NA,Hübner's Wasp Moth,354050,Lepidoptera,Erebidae
Amata huebneri,10720636,2018/04/08 10:47 AM +08,4/8/2018,2018-04-08 08:17:00 +0530,Singapore,51342,big-simonchan,2018-04-09 08:21:12 +0530,2020-07-04 15:37:36 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10720636,https://inaturalist-open-data.s3.amazonaws.com/photos/14978292/medium.jpg?1523241996,NA,2,0,FALSE,NA,tanjong beach,1.2441253,103.8273683,212,212,FALSE,NA,NA,Hübner's Wasp Moth,Amata huebneri,Amata,huebneri,NA,Hübner's Wasp Moth,354050,Lepidoptera,Erebidae
Amata huebneri,54136731,2020-07-24 4:10:41 PM GMT+08:00,7/24/2020,2020-07-24 13:40:41 +0530,Australia/Perth,3127160,gin_glam88,2020-07-24 13:42:42 +0530,2020-07-24 18:11:13 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/54136731,https://inaturalist-open-data.s3.amazonaws.com/photos/86124931/medium.jpeg?1595578371,NA,2,0,FALSE,2,"Beach Station, Singapore",1.250759,103.8177815,NA,NA,FALSE,gps,gps,Hübner's Wasp Moth,Amata huebneri,Amata,huebneri,NA,Hübner's Wasp Moth,354050,Lepidoptera,Erebidae
Amata huebneri,76455850,2021/05/02 9:59 AM UTC,5/2/2021,2021-05-02 15:29:00 +0530,UTC,1873264,lcwoo,2021-05-02 13:12:03 +0530,2021-05-02 13:37:49 +0530,research,NA,https://www.inaturalist.org/observations/76455850,https://static.inaturalist.org/photos/125068857/medium.jpg?1619941307,NA,1,0,FALSE,NA,"Sentosa, Singapore",1.2494041,103.8303209,2343,2343,FALSE,NA,NA,Hübner's Wasp Moth,Amata huebneri,Amata,huebneri,NA,Hübner's Wasp Moth,354050,Lepidoptera,Erebidae
Amathusia phidippus,8678914,11/4/2017,11/4/2017,NA,Hong Kong,75647,alanowyong,2017-11-04 21:01:57 +0530,2020-07-19 12:41:37 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/8678914,https://inaturalist-open-data.s3.amazonaws.com/photos/11628438/medium.jpg?1509809515,NA,2,0,FALSE,NA,Imbiah Trail Sentosa,1.25749,103.813126,66,66,FALSE,NA,NA,Palm King,Amathusia phidippus,Amathusia,phidippus,NA,Palm King,125944,Lepidoptera,Nymphalidae
Amathusia phidippus,65917833,2020-12-01 7:58:18 am GMT+08:00,12/1/2020,2020-12-01 05:28:18 +0530,Singapore,337286,hadoe,2020-12-01 06:59:38 +0530,2020-12-08 08:39:25 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/65917833,https://inaturalist-open-data.s3.amazonaws.com/photos/106175435/medium.jpeg?1606786184,NA,1,0,FALSE,2,"2 Bukit Manis Rd, Singapore 099891",1.246326171,103.8278585,4,4,FALSE,NA,NA,Palm King,Amathusia phidippus phidippus,Amathusia,phidippus,phidippus,Palm King,125941,Lepidoptera,Nymphalidae
Amathusia phidippus,9831297,2018/02/10 12:00 AM +0730,2/10/2018,2018-02-09 22:00:00 +0530,Singapore,51342,big-simonchan,2018-02-12 08:31:25 +0530,2020-07-19 12:37:43 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9831297,https://inaturalist-open-data.s3.amazonaws.com/photos/13461962/medium.jpeg?1518404424,NA,2,0,FALSE,NA,"Palawan Beach, Singapore",1.2482777,103.8225374,351,351,FALSE,NA,NA,Palm King,Amathusia phidippus phidippus,Amathusia,phidippus,phidippus,Palm King,125941,Lepidoptera,Nymphalidae
Anax guttatus,10241340,2018/03/14 11:29 AM +0800,3/14/2018,2018-03-14 08:59:00 +0530,Australia/Perth,51342,big-simonchan,2018-03-15 09:20:07 +0530,2020-12-16 18:26:28 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10241340,https://inaturalist-open-data.s3.amazonaws.com/photos/14161946/medium.jpeg?1521084747,NA,3,0,FALSE,NA,"Mount Serapong, Singapore",1.2508333,103.8338889,2169,2169,FALSE,NA,NA,Pale-spotted Emperor,Anax guttatus,Anax,guttatus,NA,Emperor,51467,Odonata,Aeshnidae
Anthene emolus,8461867,10/18/2017,10/18/2017,NA,Singapore,51342,big-simonchan,2017-10-19 09:18:15 +0530,2017-10-19 15:20:31 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/8461867,https://inaturalist-open-data.s3.amazonaws.com/photos/11279343/medium.jpeg?1508384512,Palawan beach,1,0,FALSE,NA,"Southern Islands, Singapore",1.247873322,103.8241267,31,31,FALSE,NA,NA,Ciliate Blue,Anthene emolus goberus,Anthene,emolus,goberus,Ciliate Blue,551990,Lepidoptera,Lycaenidae
Anthene emolus,9144262,12/13/2017,12/13/2017,NA,Singapore,51342,big-simonchan,2017-12-13 20:54:48 +0530,2018-01-04 21:23:20 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9144262,https://inaturalist-open-data.s3.amazonaws.com/photos/12361811/medium.jpeg?1513178638,NA,1,0,FALSE,NA,Singapore,1.2441253,103.8273683,212,212,FALSE,NA,NA,Ciliate Blue,Anthene emolus goberus,Anthene,emolus,goberus,Ciliate Blue,551990,Lepidoptera,Lycaenidae
Anthene emolus,8463511,10/18/2017,10/18/2017,NA,Singapore,51342,big-simonchan,2017-10-19 13:26:18 +0530,2017-10-19 17:00:51 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/8463511,https://inaturalist-open-data.s3.amazonaws.com/photos/11281959/medium.jpg?1508399771,palawan beach,1,0,FALSE,NA,Palawan Beach Singapore,1.248278,103.822537,453,453,FALSE,NA,NA,Ciliate Blue,Anthene emolus goberus,Anthene,emolus,goberus,Ciliate Blue,551990,Lepidoptera,Lycaenidae
